key,author,comment,hashtags,mentions
https://www.instagram.com/p/B9Zj44Ynrbm/,kringle1,Amazing! 🐢how long these awesome animals live!,,
https://www.instagram.com/p/B9Zj44Ynrbm/,joool0ve,He’s like what are you all looking at??? Nothing to see here. ❤️❤️,,
https://www.instagram.com/p/B9Zj44Ynrbm/,fadiese8546,💞💞💞💞,,
https://www.instagram.com/p/B9Zj44Ynrbm/,bloopie6,Aww I think he likes it❤️,,
https://www.instagram.com/p/B9Zj44Ynrbm/,dabinsi,Why he got booboo in his shell???😢🙄,,
https://www.instagram.com/p/B9Zj44Ynrbm/,reggiepeppers2511,"Let me guess, Bernie is going to try to ban turtles now 😢",,
https://www.instagram.com/p/B9Zj44Ynrbm/,kimballmaario,❤️❤️❤️❤️,,
https://www.instagram.com/p/B9Zj44Ynrbm/,cloverman1212,Amazing,,
https://www.instagram.com/p/B9Zj44Ynrbm/,mwootheman,Looks like he’s enjoying it 👍,,
https://www.instagram.com/p/B9Zj44Ynrbm/,yaneth8899,My favorite animal 🐢,,
https://www.instagram.com/p/B9Zj44Ynrbm/,benelicious_,Sometimes you have to wash your turtle,,
https://www.instagram.com/p/B9Zj44Ynrbm/,smashes625,🐢🧡,,
https://www.instagram.com/p/B9ZfvFBHRBW/,abcnews,"""Put the microwave down!"" Dramatic video shows Cardiff police use a stun gun on a man who appeared to threaten them with a microwave at a YMCA. The 25-year-old was sentenced to four months in prison for the incident, police said. #police #dramatic #uk","['police', 'dramatic', 'uk']",
https://www.instagram.com/p/B9ZfvFBHRBW/,the_dopest_of_usernames,"So wait, you can de-escalate a situation without killing someone? Weird.",,
https://www.instagram.com/p/B9ZfvFBHRBW/,missshanta,Good job!!! Can they come over to the US & train our police to stop killing ppl!!!,,
https://www.instagram.com/p/B9ZfvFBHRBW/,aqua_dad69,If he was black the whole SWAT team would of been dispatched,,
https://www.instagram.com/p/B9ZfvFBHRBW/,g_l_d42330,"First of all, why the microwave 🤦‍♂️, second of all...he probably got a hernia from holding that thing for that long😂",,
https://www.instagram.com/p/B9ZfvFBHRBW/,tass2g,What a total professional. Respect to this officer.,,
https://www.instagram.com/p/B9ZfvFBHRBW/,redeyez.213,Ban assault microwaves! Do it for the children!,,
https://www.instagram.com/p/B9ZfvFBHRBW/,mikej582,"I’m Mike Weirsky, the winner of the lottery winner of $273m in NJ. I’m helping those who are in needs. ❤️ ❤️❤️❤️👏👏",,
https://www.instagram.com/p/B9ZfvFBHRBW/,charleswwebb,Damn cops are super laid back over there 😂,,
https://www.instagram.com/p/B9ZfvFBHRBW/,t32168,Just WHY!😂,,
https://www.instagram.com/p/B9ZfvFBHRBW/,bloopie6,At least it’s not a real gun like they do in America,,
https://www.instagram.com/p/B9ZfvFBHRBW/,angelzmckingz,"Hmm if it was the other way round, 1 , we wouldn't get a Stun gun. 2 and definitely not a four month sentence🙄",,
https://www.instagram.com/p/B9ZfvFBHRBW/,cjsnubbs,"If ""quit cold turkey"" was a person",,
https://www.instagram.com/p/B9Zb9hyDOv_/,abcnews,"Looking to protect yourself from the novel coronavirus while flying? When booking your next trip, experts say, select the window seat, as it is the best option to avoid infected travelers. Visit ABC News for more expert tips. #coronavirus #covid19 #flying #travel #health","['coronavirus', 'covid19', 'flying', 'travel', 'health']",
https://www.instagram.com/p/B9Zb9hyDOv_/,mallory_madison_mackenzie,This is stupid. The advice is not necessary and just for the sake of looking like they are offering something. You’re still breathing the same circulated air.,,
https://www.instagram.com/p/B9Zb9hyDOv_/,machiavellianqueen,You could also try staying at home. 100 percent effective.,,
https://www.instagram.com/p/B9Zb9hyDOv_/,boredbd,don't fly,,
https://www.instagram.com/p/B9Zb9hyDOv_/,michelenuechter,I’m bringing Clorox wipes to wipe down my seat and area.,,
https://www.instagram.com/p/B9Zb9hyDOv_/,borncrabby,"So, the germs stay in the aisle?? This is ridiculous advice.",,
https://www.instagram.com/p/B9Zb9hyDOv_/,tonjustrea,Thanks Communistic China(Wuhan)👎,,
https://www.instagram.com/p/B9Zb9hyDOv_/,pechblosm7,And the mask doesn't protect from everything either,,
https://www.instagram.com/p/B9Zb9hyDOv_/,aamaalghaada876,How many ppl can be able to get window seat? 🙄,,
https://www.instagram.com/p/B9Zb9hyDOv_/,allabenart,Better advice.....don't fly.,,
https://www.instagram.com/p/B9Zb9hyDOv_/,samwalls.sf,But how is evrybody suppose to pick the window seat? 🤔🤨🧐🥱,,
https://www.instagram.com/p/B9Zb9hyDOv_/,neselynne,I'd wear rubber gloves too🙏🙏,,
https://www.instagram.com/p/B9Zb9hyDOv_/,home.sweet.home.ftw,Window seat and first class for me.,,
https://www.instagram.com/p/B9ZYOkJnNOk/,abcnews,"JUST IN: Pres. Trump says he cancelled an announced trip to the CDC because it was thought someone there had contracted the novel coronavirus: ""They thought there was a problem at CDC with somebody that had the virus. It turned out negative."" “I may be going,” he added, but it wasn't clear when he might try to visit the CDC. #donaldtrump #coronavirus #covid19 #cdc #politics","['donaldtrump', 'coronavirus', 'covid19', 'cdc', 'politics']",
https://www.instagram.com/p/B9ZYOkJnNOk/,only1queenpoonie,But you told Barack Obama in a tweet yrs ago that he is responsible to visit every Ebola patient that contracted the virus when he was president... what's your excuse sir?!!,,
https://www.instagram.com/p/B9ZYOkJnNOk/,intheleadb,He should go so he can get it,,
https://www.instagram.com/p/B9ZYOkJnNOk/,chadjergins,Did he just repeat himself over and over?,,
https://www.instagram.com/p/B9ZYOkJnNOk/,ernest_baker_jr,Remember when citizen Trump advised Obama to meet Ebola patients.....Pull up POTUS!!!,,
https://www.instagram.com/p/B9ZYOkJnNOk/,jaegrrrchulo,"If Chump didn’t spend the last 2 years gutting the CDC in the 1st place & cutting 80% of its global disease prevention efforts we would be in better condition instead of making a $8 Billion last ditch emergency effort. We would have had more than enough test kits ready instead of fake promises. The CDC went from working in 49 countries to just 10. He shut down the ENTIRE Global Health Unit of the NSC, ELIMINATED the US Govts $30 million Complex Crisis Fund & reduced National Health spending by $15 BILLION but none of this doesn’t get attention smfh",,
https://www.instagram.com/p/B9ZYOkJnNOk/,ka721246,A lot of people on here with Trump derangement syndrome,,
https://www.instagram.com/p/B9ZYOkJnNOk/,dorenea_type,He got his golf shirt on. He cancelled to go golfing. That's how much he care about American citizens. Vote him out!,,
https://www.instagram.com/p/B9ZYOkJnNOk/,n1co113,“They’ve tested the person very fully?”🤔,,
https://www.instagram.com/p/B9ZYOkJnNOk/,the_girl_who_loves_dragonflies,"What's the matter, ""leader in charge"", it's just a cold, you'll shake it off! Go to work, you'll be fine!!",,
https://www.instagram.com/p/B9ZYOkJnNOk/,johnnlulu_281,He’s probably lien,,
https://www.instagram.com/p/B9ZYOkJnNOk/,jciv1378,"Lies, lies and more lies",,
https://www.instagram.com/p/B9ZYOkJnNOk/,acharyainc,I didn’t know the White House has a dress down Friday policy.,,
https://www.instagram.com/p/B9ZTFMinEve/,abcnews,CORONAVRUS LATEST: The Grand Princess cruise ship remained docked off the California coast Friday morning as health officials await results from dozens of coronavirus tests. #coronavirus #covid19 #grandprincess #california #cruiseship,"['coronavirus', 'covid19', 'grandprincess', 'california', 'cruiseship']",
https://www.instagram.com/p/B9ZTFMinEve/,jess_gladden_,Man.. These whte folks don't learn.. Why travel when there's a virus going on... They think are immortal... 🤡🤡🤡🤡 Let them in middle of ocean... Or just the the shop sink...,,
https://www.instagram.com/p/B9ZTFMinEve/,jasongaviria,I don’t know why some people cannot understand that is not time for vacations and traveling. There’s just time to stay healthy. Damn!,,
https://www.instagram.com/p/B9ZTFMinEve/,juanbenjamin1990,The Bible said worst things shall come and it will be first of many things to come,,
https://www.instagram.com/p/B9ZTFMinEve/,flooffbunny,"2,500 people got off the ship and one of this people died, 2,500 were let on the ship after that which are these people being held on the boat. Gonna need more than dozens to be tested. What about the first 2,500 people? This is gonna be a huge disaster, give it a week!",,
